Lemon Crme
=============
Ricksham12,https://www.leafly.com/sativa/lemon-crme/reviews/1767702,"“Bomb flavor! Thank you space monkey cans!”"
FishStoneMan,https://www.leafly.com/sativa/lemon-crme/reviews/1759006,"“Smells like a lemon cleaner... you know it’s going to be so dank🤤”"
